index,id,terrestrial_date,sol,ls,season,min_temp,max_temp,pressure,wind_speed,atmo_opacity
1508,1970,2018-05-16,2053,176,Month 6,-71.0,3.0,740.0,,Sunny
1509,1971,2018-05-15,2052,175,Month 6,-72.0,0.0,739.0,,Sunny
1510,1969,2018-05-14,2051,175,Month 6,-71.0,1.0,739.0,,Sunny
1511,1968,2018-05-13,2050,174,Month 6,-71.0,1.0,737.0,,Sunny
1512,1967,2018-05-12,2049,174,Month 6,-72.0,3.0,735.0,,Sunny
1513,1966,2018-05-11,2048,173,Month 6,-73.0,2.0,735.0,,Sunny
1514,1964,2018-05-10,2047,172,Month 6,-71.0,3.0,733.0,,Sunny
1515,1965,2018-05-09,2046,172,Month 6,-72.0,-7.0,734.0,,Sunny
1516,1962,2018-05-08,2045,171,Month 6,-74.0,-7.0,733.0,,Sunny
1517,1963,2018-05-07,2044,171,Month 6,-75.0,-8.0,730.0,,Sunny
1518,1961,2018-05-06,2043,170,Month 6,-71.0,-7.0,730.0,,Sunny
1519,1959,2018-05-05,2042,170,Month 6,-72.0,-7.0,730.0,,Sunny
1520,1958,2018-05-04,2041,169,Month 6,-71.0,-9.0,728.0,,Sunny
1521,1960,2018-05-03,2040,168,Month 6,-74.0,-9.0,729.0,,Sunny
1522,1957,2018-05-02,2039,168,Month 6,-74.0,0.0,728.0,,Sunny
1523,1956,2018-05-01,2038,167,Month 6,-74.0,-3.0,726.0,,Sunny
1524,1955,2018-04-30,2037,167,Month 6,-75.0,-2.0,725.0,,Sunny
1525,1952,2018-04-29,2036,166,Month 6,-72.0,-5.0,726.0,,Sunny
1526,1954,2018-04-28,2035,166,Month 6,-72.0,-5.0,726.0,,Sunny
1527,1953,2018-04-27,2034,165,Month 6,-70.0,-7.0,724.0,,Sunny
1528,1950,2018-04-25,2033,165,Month 6,-72.0,-10.0,723.0,,Sunny
1529,1951,2018-04-24,2032,164,Month 6,-72.0,-5.0,722.0,,Sunny
1530,1949,2018-04-23,2031,163,Month 6,-72.0,-6.0,722.0,,Sunny
1531,1948,2018-04-22,2030,163,Month 6,-73.0,-4.0,721.0,,Sunny
1532,1946,2018-04-21,2029,162,Month 6,-72.0,-11.0,722.0,,Sunny
1533,1947,2018-04-20,2028,162,Month 6,-73.0,-11.0,722.0,,Sunny
1534,1945,2018-04-19,2027,161,Month 6,-74.0,-12.0,722.0,,Sunny
1535,1944,2018-04-18,2026,161,Month 6,-73.0,-6.0,719.0,,Sunny
1536,1943,2018-04-17,2025,160,Month 6,-73.0,-4.0,719.0,,Sunny
1537,1941,2018-04-16,2024,160,Month 6,-76.0,-7.0,720.0,,Sunny
1538,1942,2018-04-15,2023,159,Month 6,-72.0,-7.0,720.0,,Sunny
1539,1938,2018-04-14,2022,159,Month 6,-73.0,-4.0,719.0,,Sunny
1540,1939,2018-04-13,2021,158,Month 6,-74.0,-9.0,719.0,,Sunny
1541,1940,2018-04-12,2020,157,Month 6,-72.0,-7.0,718.0,,Sunny
1542,1937,2018-04-11,2019,157,Month 6,-75.0,-6.0,718.0,,Sunny
1543,1936,2018-04-10,2018,156,Month 6,-75.0,-3.0,718.0,,Sunny
1544,1935,2018-04-09,2017,156,Month 6,-75.0,-6.0,717.0,,Sunny
1545,1933,2018-04-08,2016,155,Month 6,-73.0,-9.0,718.0,,Sunny
1546,1931,2018-04-07,2015,155,Month 6,-74.0,-3.0,717.0,,Sunny
1547,1932,2018-04-06,2014,154,Month 6,-72.0,-5.0,716.0,,Sunny
1548,1934,2018-04-05,2013,154,Month 6,-72.0,-2.0,717.0,,Sunny
1549,1930,2018-04-04,2012,153,Month 6,-74.0,-7.0,715.0,,Sunny
1550,1929,2018-04-03,2011,153,Month 6,-73.0,-10.0,716.0,,Sunny
1551,1928,2018-04-02,2010,152,Month 6,-73.0,-10.0,716.0,,Sunny
1552,1927,2018-04-01,2009,152,Month 6,-74.0,-9.0,717.0,,Sunny
1553,1924,2018-03-31,2008,151,Month 6,-74.0,-9.0,717.0,,Sunny
1554,1923,2018-03-30,2007,151,Month 6,-73.0,-9.0,716.0,,Sunny
1555,1925,2018-03-29,2006,150,Month 6,-74.0,-7.0,715.0,,Sunny
1556,1926,2018-03-28,2005,149,Month 5,-75.0,-11.0,716.0,,Sunny
1557,1922,2018-03-27,2004,149,Month 5,-74.0,-8.0,716.0,,Sunny
1558,1921,2018-03-26,2003,148,Month 5,-74.0,-6.0,716.0,,Sunny
1559,1920,2018-03-25,2002,148,Month 5,-75.0,-10.0,715.0,,Sunny
1560,1919,2018-03-24,2001,147,Month 5,-75.0,-8.0,716.0,,Sunny
1561,1918,2018-03-23,2000,147,Month 5,-76.0,-7.0,717.0,,Sunny
1562,1917,2018-03-22,1999,146,Month 5,-72.0,-10.0,717.0,,Sunny
1563,1916,2018-03-21,1998,146,Month 5,-72.0,-5.0,716.0,,Sunny
1564,1914,2018-03-19,1997,145,Month 5,-74.0,-11.0,717.0,,Sunny
1565,1913,2018-03-18,1996,145,Month 5,-76.0,-11.0,719.0,,Sunny
1566,1915,2018-03-17,1995,144,Month 5,-73.0,-6.0,718.0,,Sunny
1567,1912,2018-03-16,1994,144,Month 5,-75.0,-6.0,718.0,,Sunny
1568,1910,2018-03-15,1993,143,Month 5,-75.0,-14.0,719.0,,Sunny
1569,1911,2018-03-14,1992,143,Month 5,-76.0,-9.0,720.0,,Sunny
1570,1909,2018-03-13,1991,142,Month 5,-74.0,-8.0,721.0,,Sunny
1571,1906,2018-03-12,1990,142,Month 5,-74.0,-6.0,720.0,,Sunny
1572,1908,2018-03-11,1989,141,Month 5,-75.0,-6.0,721.0,,Sunny
1573,1907,2018-03-10,1988,141,Month 5,-73.0,-10.0,722.0,,Sunny
1574,1905,2018-03-09,1987,140,Month 5,-76.0,-11.0,723.0,,Sunny
1575,1904,2018-03-08,1986,140,Month 5,-74.0,-9.0,723.0,,Sunny
1576,1903,2018-03-07,1985,139,Month 5,-77.0,-6.0,723.0,,Sunny
1577,1902,2018-03-06,1984,139,Month 5,-77.0,-11.0,723.0,,Sunny
1578,1901,2018-03-05,1983,138,Month 5,-76.0,-8.0,723.0,,Sunny
1579,1900,2018-03-04,1982,138,Month 5,-77.0,-7.0,724.0,,Sunny
1580,1899,2018-03-03,1981,137,Month 5,-75.0,-10.0,725.0,,Sunny
1581,1897,2018-03-02,1980,137,Month 5,-77.0,-11.0,725.0,,Sunny
1582,1898,2018-03-01,1979,136,Month 5,-76.0,-14.0,726.0,,Sunny
1583,1896,2018-02-28,1978,136,Month 5,-78.0,-14.0,727.0,,Sunny
1584,1895,2018-02-27,1977,135,Month 5,-77.0,-10.0,727.0,,Sunny
1585,1893,2018-02-26,1976,135,Month 5,-77.0,-10.0,728.0,,Sunny
1586,1894,2018-02-25,1975,134,Month 5,-76.0,-16.0,729.0,,Sunny
1587,1892,2018-02-24,1974,134,Month 5,-77.0,-13.0,729.0,,Sunny
1588,1889,2018-02-23,1973,133,Month 5,-78.0,-18.0,730.0,,Sunny
1589,1891,2018-02-22,1972,133,Month 5,-78.0,-14.0,730.0,,Sunny
1590,1890,2018-02-21,1971,132,Month 5,-78.0,-13.0,731.0,,Sunny
1591,1888,2018-02-20,1970,132,Month 5,-77.0,-16.0,731.0,,Sunny
1592,1887,2018-02-19,1969,131,Month 5,-76.0,-16.0,732.0,,Sunny
1593,1886,2018-02-18,1968,131,Month 5,-76.0,-19.0,732.0,,Sunny
1594,1885,2018-02-17,1967,130,Month 5,-76.0,-15.0,734.0,,Sunny
1595,1884,2018-02-16,1966,130,Month 5,-77.0,-18.0,735.0,,Sunny
1596,1883,2018-02-15,1965,129,Month 5,-76.0,-12.0,735.0,,Sunny
1597,1882,2018-02-14,1964,129,Month 5,-76.0,-16.0,736.0,,Sunny
1598,1881,2018-02-13,1963,128,Month 5,-77.0,-14.0,737.0,,Sunny
1599,1880,2018-02-12,1962,128,Month 5,-78.0,-14.0,738.0,,Sunny
1600,1877,2018-02-11,1961,127,Month 5,-77.0,-21.0,740.0,,Sunny
1601,1876,2018-02-09,1960,127,Month 5,-78.0,-14.0,740.0,,Sunny
1602,1878,2018-02-08,1959,126,Month 5,-78.0,-15.0,740.0,,Sunny
1603,1874,2018-02-07,1958,126,Month 5,-77.0,-14.0,741.0,,Sunny
1604,1875,2018-02-06,1957,125,Month 5,-77.0,-21.0,742.0,,Sunny
1605,1879,2018-02-05,1956,125,Month 5,-79.0,-14.0,744.0,,Sunny
1606,1873,2018-02-04,1955,124,Month 5,-77.0,-21.0,745.0,,Sunny
1607,1872,2018-02-03,1954,124,Month 5,-77.0,-17.0,745.0,,Sunny
1608,1870,2018-02-02,1953,123,Month 5,-78.0,-22.0,747.0,,Sunny
1609,1871,2018-02-01,1952,123,Month 5,-80.0,-25.0,748.0,,Sunny
1610,1869,2018-01-31,1951,122,Month 5,-77.0,-23.0,749.0,,Sunny
1611,1868,2018-01-30,1950,122,Month 5,-79.0,-15.0,750.0,,Sunny
1612,1867,2018-01-29,1949,121,Month 5,-78.0,-20.0,751.0,,Sunny
1613,1866,2018-01-28,1948,121,Month 5,-78.0,-18.0,752.0,,Sunny
1614,1865,2018-01-27,1947,120,Month 5,-78.0,-19.0,751.0,,Sunny
1615,1864,2018-01-26,1946,120,Month 5,-79.0,-20.0,753.0,,Sunny
1616,1862,2018-01-25,1945,119,Month 4,-78.0,-22.0,754.0,,Sunny
1617,1861,2018-01-24,1944,119,Month 4,-80.0,-21.0,755.0,,Sunny
1618,1863,2018-01-23,1943,118,Month 4,-78.0,-28.0,756.0,,Sunny
1619,1860,2018-01-22,1942,118,Month 4,-78.0,-27.0,757.0,,Sunny
1620,1856,2018-01-21,1941,117,Month 4,-77.0,-20.0,758.0,,Sunny
1621,1858,2018-01-20,1940,117,Month 4,-77.0,-19.0,759.0,,Sunny
1622,1857,2018-01-19,1939,116,Month 4,-78.0,-20.0,760.0,,Sunny
1623,1859,2018-01-18,1938,116,Month 4,-78.0,-24.0,762.0,,Sunny
1624,1854,2018-01-17,1937,116,Month 4,-80.0,-22.0,763.0,,Sunny
1625,1855,2018-01-16,1936,115,Month 4,-79.0,-20.0,764.0,,Sunny
1626,1853,2018-01-15,1935,115,Month 4,-80.0,-21.0,765.0,,Sunny
1627,1851,2018-01-14,1934,114,Month 4,-79.0,-21.0,766.0,,Sunny
1628,1852,2018-01-13,1933,114,Month 4,-78.0,-23.0,767.0,,Sunny
1629,1850,2018-01-12,1932,113,Month 4,-79.0,-24.0,768.0,,Sunny
1630,1849,2018-01-11,1931,113,Month 4,-79.0,-22.0,770.0,,Sunny
1631,1848,2018-01-10,1930,112,Month 4,-79.0,-24.0,770.0,,Sunny
1632,1846,2018-01-09,1929,112,Month 4,-79.0,-26.0,771.0,,Sunny
1633,1847,2018-01-08,1928,111,Month 4,-78.0,-24.0,773.0,,Sunny
1634,1845,2018-01-07,1927,111,Month 4,-79.0,-24.0,774.0,,Sunny
1635,1843,2018-01-06,1926,110,Month 4,-80.0,-24.0,775.0,,Sunny
1636,1844,2018-01-05,1925,110,Month 4,-79.0,-19.0,777.0,,Sunny
1637,1841,2018-01-03,1924,109,Month 4,-78.0,-21.0,777.0,,Sunny
1638,1842,2018-01-02,1923,109,Month 4,-77.0,-23.0,778.0,,Sunny
1639,1840,2018-01-01,1922,108,Month 4,-79.0,-24.0,780.0,,Sunny
1640,1838,2017-12-31,1921,108,Month 4,-78.0,-19.0,781.0,,Sunny
1641,1837,2017-12-30,1920,108,Month 4,-77.0,-25.0,782.0,,Sunny
1642,1836,2017-12-29,1919,107,Month 4,-77.0,-26.0,783.0,,Sunny
1643,1839,2017-12-28,1918,107,Month 4,-77.0,-18.0,784.0,,Sunny
1644,1831,2017-12-27,1917,106,Month 4,-80.0,-19.0,786.0,,Sunny
1645,1829,2017-12-26,1916,106,Month 4,-79.0,-22.0,787.0,,Sunny
1646,1835,2017-12-25,1915,105,Month 4,-78.0,-23.0,788.0,,Sunny
1647,1834,2017-12-24,1914,105,Month 4,-78.0,-21.0,790.0,,Sunny
1648,1830,2017-12-23,1913,104,Month 4,-79.0,-27.0,791.0,,Sunny
1649,1832,2017-12-22,1912,104,Month 4,-80.0,-25.0,791.0,,Sunny
1650,1833,2017-12-21,1911,103,Month 4,-79.0,-22.0,792.0,,Sunny
1651,1828,2017-12-20,1910,103,Month 4,-80.0,-23.0,794.0,,Sunny
1652,1827,2017-12-19,1909,102,Month 4,-80.0,-27.0,795.0,,Sunny
1653,1826,2017-12-18,1908,102,Month 4,-79.0,-28.0,796.0,,Sunny
1654,1825,2017-12-17,1907,101,Month 4,-79.0,-29.0,798.0,,Sunny
1655,1824,2017-12-16,1906,101,Month 4,-79.0,-23.0,799.0,,Sunny
1656,1823,2017-12-15,1905,101,Month 4,-80.0,-22.0,800.0,,Sunny
1657,1822,2017-12-14,1904,100,Month 4,-79.0,-27.0,801.0,,Sunny
1658,1821,2017-12-13,1903,100,Month 4,-78.0,-25.0,803.0,,Sunny
1659,1820,2017-12-12,1902,99,Month 4,-79.0,-27.0,804.0,,Sunny
1660,1819,2017-12-11,1901,99,Month 4,-81.0,-28.0,806.0,,Sunny
1661,1818,2017-12-10,1900,98,Month 4,-81.0,-25.0,807.0,,Sunny
1662,1815,2017-12-09,1899,98,Month 4,-81.0,-23.0,808.0,,Sunny
1663,1816,2017-12-08,1898,97,Month 4,-81.0,-27.0,810.0,,Sunny
1664,1817,2017-12-07,1897,97,Month 4,-80.0,-27.0,811.0,,Sunny
1665,1813,2017-12-06,1896,96,Month 4,-79.0,-23.0,812.0,,Sunny
1666,1814,2017-12-05,1895,96,Month 4,-78.0,-29.0,814.0,,Sunny
1667,1811,2017-12-04,1894,96,Month 4,-79.0,-28.0,815.0,,Sunny
1668,1812,2017-12-03,1893,95,Month 4,-79.0,-25.0,816.0,,Sunny
1669,1809,2017-12-02,1892,95,Month 4,-81.0,-29.0,817.0,,Sunny
1670,1810,2017-12-01,1891,94,Month 4,-80.0,-25.0,819.0,,Sunny
1671,1808,2017-11-30,1890,94,Month 4,-79.0,-28.0,821.0,,Sunny
1672,1806,2017-11-29,1889,93,Month 4,-80.0,-28.0,822.0,,Sunny
1673,1807,2017-11-27,1888,93,Month 4,-79.0,-25.0,823.0,,Sunny
1674,1802,2017-11-26,1887,92,Month 4,-79.0,-26.0,824.0,,Sunny
1675,1805,2017-11-25,1886,92,Month 4,-79.0,-27.0,826.0,,Sunny
1676,1804,2017-11-24,1885,91,Month 4,-79.0,-30.0,827.0,,Sunny
1677,1799,2017-11-23,1884,91,Month 4,-79.0,-29.0,829.0,,Sunny
1678,1800,2017-11-22,1883,91,Month 4,-78.0,-28.0,830.0,,Sunny
1679,1801,2017-11-21,1882,90,Month 4,-78.0,-31.0,831.0,,Sunny
1680,1803,2017-11-20,1881,90,Month 4,-79.0,-28.0,832.0,,Sunny
1681,1798,2017-11-19,1880,89,Month 3,-79.0,-30.0,833.0,,Sunny
1682,1796,2017-11-18,1879,89,Month 3,-79.0,-31.0,834.0,,Sunny
1683,1795,2017-11-17,1878,88,Month 3,-79.0,-29.0,835.0,,Sunny
1684,1797,2017-11-16,1877,88,Month 3,-79.0,-30.0,837.0,,Sunny
1685,1794,2017-11-15,1876,87,Month 3,-79.0,-29.0,838.0,,Sunny
1686,1793,2017-11-14,1875,87,Month 3,-79.0,-23.0,839.0,,Sunny
1687,1792,2017-11-13,1874,86,Month 3,-80.0,-29.0,840.0,,Sunny
1688,1790,2017-11-12,1873,86,Month 3,-79.0,-25.0,842.0,,Sunny
1689,1791,2017-11-11,1872,86,Month 3,-79.0,-29.0,843.0,,Sunny
1690,1789,2017-11-10,1871,85,Month 3,-80.0,-30.0,844.0,,Sunny
1691,1788,2017-11-09,1870,85,Month 3,-81.0,-29.0,845.0,,Sunny
1692,1787,2017-11-08,1869,84,Month 3,-81.0,-24.0,846.0,,Sunny
1693,1786,2017-11-07,1868,84,Month 3,-80.0,-24.0,848.0,,Sunny
1694,1784,2017-11-06,1867,83,Month 3,-78.0,-24.0,848.0,,Sunny
1695,1785,2017-11-05,1866,83,Month 3,-80.0,-28.0,850.0,,Sunny
1696,1783,2017-11-04,1865,82,Month 3,-80.0,-31.0,852.0,,Sunny
1697,1782,2017-11-03,1864,82,Month 3,-82.0,-22.0,852.0,,Sunny
1698,1781,2017-11-02,1863,81,Month 3,-80.0,-30.0,853.0,,Sunny
1699,1777,2017-11-01,1862,81,Month 3,-81.0,-30.0,854.0,,Sunny
1700,1780,2017-10-31,1861,81,Month 3,-79.0,-29.0,855.0,,Sunny
1701,1778,2017-10-30,1860,80,Month 3,-80.0,-31.0,857.0,,Sunny
1702,1779,2017-10-29,1859,80,Month 3,-79.0,-30.0,857.0,,Sunny
1703,1775,2017-10-28,1858,79,Month 3,-81.0,-28.0,857.0,,Sunny
1704,1776,2017-10-27,1857,79,Month 3,-80.0,-30.0,858.0,,Sunny
1705,1774,2017-10-26,1856,78,Month 3,-80.0,-28.0,859.0,,Sunny
1706,1773,2017-10-25,1855,78,Month 3,-78.0,-32.0,861.0,,Sunny
1707,1772,2017-10-24,1854,77,Month 3,-80.0,-26.0,861.0,,Sunny
1708,1771,2017-10-23,1853,77,Month 3,-80.0,-32.0,862.0,,Sunny
1709,1769,2017-10-22,1852,77,Month 3,-80.0,-31.0,863.0,,Sunny
1710,1767,2017-10-20,1851,76,Month 3,-87.0,-30.0,864.0,,Sunny
1711,1768,2017-10-19,1850,76,Month 3,-80.0,-30.0,864.0,,Sunny
1712,1770,2017-10-18,1849,75,Month 3,-80.0,-24.0,864.0,,Sunny
1713,1766,2017-10-17,1848,75,Month 3,-80.0,-28.0,865.0,,Sunny
1714,1764,2017-10-16,1847,74,Month 3,-80.0,-30.0,866.0,,Sunny
1715,1765,2017-10-15,1846,74,Month 3,-80.0,-30.0,868.0,,Sunny
1716,1763,2017-10-14,1845,73,Month 3,-80.0,-29.0,868.0,,Sunny
1717,1762,2017-10-13,1844,73,Month 3,-81.0,-28.0,869.0,,Sunny
1718,1760,2017-10-12,1843,72,Month 3,-80.0,-29.0,869.0,,Sunny
1719,1761,2017-10-11,1842,72,Month 3,-79.0,-27.0,869.0,,Sunny
1720,1759,2017-10-10,1841,72,Month 3,-77.0,-32.0,870.0,,Sunny
1721,1758,2017-10-09,1840,71,Month 3,-77.0,-29.0,871.0,,Sunny
1722,1757,2017-10-08,1839,71,Month 3,-80.0,-30.0,872.0,,Sunny
1723,1754,2017-10-07,1838,70,Month 3,-79.0,-27.0,872.0,,Sunny
1724,1756,2017-10-06,1837,70,Month 3,-81.0,-28.0,872.0,,Sunny
1725,1755,2017-10-05,1836,69,Month 3,-81.0,-29.0,873.0,,Sunny
1726,1753,2017-10-04,1835,69,Month 3,-80.0,-31.0,873.0,,Sunny
1727,1752,2017-10-03,1834,68,Month 3,-80.0,-25.0,875.0,,Sunny
1728,1751,2017-10-02,1833,68,Month 3,-81.0,-30.0,875.0,,Sunny
1729,1750,2017-10-01,1832,68,Month 3,-84.0,-30.0,875.0,,Sunny
1730,1747,2017-09-30,1831,67,Month 3,-80.0,-26.0,876.0,,Sunny
1731,1748,2017-09-29,1830,67,Month 3,-80.0,-23.0,877.0,,Sunny
1732,1749,2017-09-28,1829,66,Month 3,-78.0,-29.0,877.0,,Sunny
1733,1746,2017-09-27,1828,66,Month 3,-80.0,-27.0,878.0,,Sunny
1734,1745,2017-09-26,1827,65,Month 3,-80.0,-28.0,879.0,,Sunny
1735,1744,2017-09-25,1826,65,Month 3,-80.0,-26.0,878.0,,Sunny
1736,1741,2017-09-24,1825,64,Month 3,-80.0,-27.0,878.0,,Sunny
1737,1742,2017-09-23,1824,64,Month 3,-80.0,-28.0,879.0,,Sunny
1738,1743,2017-09-22,1823,64,Month 3,-80.0,-28.0,879.0,,Sunny
1739,1739,2017-09-21,1822,63,Month 3,-78.0,-27.0,881.0,,Sunny
1740,1740,2017-09-20,1821,63,Month 3,-81.0,-29.0,882.0,,Sunny
1741,1738,2017-09-19,1820,62,Month 3,-79.0,-29.0,881.0,,Sunny
1742,1737,2017-09-18,1819,62,Month 3,-82.0,-28.0,880.0,,Sunny
1743,1736,2017-09-17,1818,61,Month 3,-81.0,-25.0,881.0,,Sunny
1744,1735,2017-09-16,1817,61,Month 3,-80.0,-29.0,882.0,,Sunny
1745,1734,2017-09-15,1816,60,Month 3,-82.0,-30.0,882.0,,Sunny
1746,1733,2017-09-13,1815,60,Month 3,-81.0,-29.0,881.0,,Sunny
1747,1732,2017-09-12,1814,59,Month 2,-80.0,-26.0,881.0,,Sunny
1748,1731,2017-09-11,1813,59,Month 2,-80.0,-27.0,881.0,,Sunny
1749,1730,2017-09-10,1812,59,Month 2,-79.0,-23.0,882.0,,Sunny
1750,1727,2017-09-09,1811,58,Month 2,-79.0,-25.0,882.0,,Sunny
1751,1729,2017-09-08,1810,58,Month 2,-78.0,-25.0,883.0,,Sunny
1752,1728,2017-09-07,1809,57,Month 2,-80.0,-25.0,884.0,,Sunny
1753,1726,2017-09-06,1808,57,Month 2,-79.0,-26.0,884.0,,Sunny
1754,1725,2017-09-05,1807,56,Month 2,-78.0,-23.0,884.0,,Sunny
1755,1724,2017-09-04,1806,56,Month 2,-80.0,-25.0,884.0,,Sunny
1756,1721,2017-09-03,1805,55,Month 2,-78.0,-27.0,883.0,,Sunny
1757,1720,2017-09-02,1804,55,Month 2,-78.0,-29.0,883.0,,Sunny
1758,1723,2017-09-01,1803,55,Month 2,-78.0,-25.0,882.0,,Sunny
1759,1722,2017-08-31,1802,54,Month 2,-79.0,-26.0,882.0,,Sunny
1760,1719,2017-08-30,1801,54,Month 2,-80.0,-21.0,882.0,,Sunny
1761,1718,2017-08-29,1800,53,Month 2,-80.0,-24.0,883.0,,Sunny
1762,1717,2017-08-28,1799,53,Month 2,-78.0,-24.0,883.0,,Sunny
1763,1716,2017-08-27,1798,52,Month 2,-79.0,-25.0,883.0,,Sunny
1764,1713,2017-08-26,1797,52,Month 2,-79.0,-27.0,884.0,,Sunny
1765,1715,2017-08-25,1796,51,Month 2,-80.0,-23.0,883.0,,Sunny
1766,1714,2017-08-24,1795,51,Month 2,-81.0,-19.0,882.0,,Sunny
1767,1712,2017-08-23,1794,50,Month 2,-80.0,-25.0,883.0,,Sunny
1768,1711,2017-08-22,1793,50,Month 2,-80.0,-22.0,883.0,,Sunny
1769,1710,2017-08-21,1792,50,Month 2,-80.0,-27.0,883.0,,Sunny
1770,1709,2017-08-20,1791,49,Month 2,-79.0,-23.0,882.0,,Sunny
1771,1707,2017-08-19,1790,49,Month 2,-81.0,-22.0,882.0,,Sunny
1772,1708,2017-08-18,1789,48,Month 2,-79.0,-19.0,881.0,,Sunny
1773,1706,2017-08-17,1788,48,Month 2,-79.0,-21.0,881.0,,Sunny
1774,1705,2017-08-16,1787,47,Month 2,-79.0,-26.0,881.0,,Sunny
1775,1704,2017-08-14,1785,46,Month 2,-77.0,-20.0,881.0,,Sunny
1776,1702,2017-08-13,1784,46,Month 2,-80.0,-22.0,883.0,,Sunny
1777,1703,2017-08-12,1783,45,Month 2,-79.0,-23.0,879.0,,Sunny
1778,1701,2017-08-11,1782,45,Month 2,-78.0,-22.0,878.0,,Sunny
1779,1700,2017-08-10,1781,45,Month 2,-78.0,-22.0,879.0,,Sunny
1780,1699,2017-08-09,1780,44,Month 2,-77.0,-20.0,879.0,,Sunny
1781,1698,2017-08-07,1779,44,Month 2,-78.0,-23.0,878.0,,Sunny
1782,1697,2017-08-06,1778,43,Month 2,-81.0,-23.0,877.0,,Sunny
1783,1695,2017-08-05,1777,43,Month 2,-79.0,-22.0,877.0,,Sunny
1784,1696,2017-08-04,1776,42,Month 2,-79.0,-24.0,877.0,,Sunny
1785,1694,2017-08-03,1775,42,Month 2,-80.0,-22.0,877.0,,Sunny
1786,1693,2017-08-02,1774,41,Month 2,-79.0,-18.0,877.0,,Sunny
1787,1685,2017-08-01,1773,41,Month 2,-78.0,-22.0,876.0,,Sunny
1788,1681,2017-07-31,1772,40,Month 2,-78.0,-20.0,876.0,,Sunny
1789,1692,2017-07-30,1771,40,Month 2,-79.0,-22.0,876.0,,Sunny
1790,1686,2017-07-29,1770,39,Month 2,-79.0,-19.0,875.0,,Sunny
1791,1689,2017-07-28,1769,39,Month 2,-76.0,-23.0,875.0,,Sunny
1792,1683,2017-07-27,1768,39,Month 2,-78.0,-22.0,875.0,,Sunny
1793,1691,2017-07-26,1767,38,Month 2,-77.0,-22.0,874.0,,Sunny
1794,1688,2017-07-25,1766,38,Month 2,-79.0,-17.0,873.0,,Sunny
1795,1690,2017-07-24,1765,37,Month 2,-77.0,-20.0,873.0,,Sunny
1796,1682,2017-07-23,1764,37,Month 2,-79.0,-18.0,872.0,,Sunny
1797,1680,2017-07-22,1763,36,Month 2,-78.0,-20.0,873.0,,Sunny
1798,1687,2017-07-21,1762,36,Month 2,-77.0,-20.0,872.0,,Sunny
1799,1684,2017-07-20,1761,35,Month 2,-77.0,-20.0,872.0,,Sunny
1800,1679,2017-07-19,1760,35,Month 2,-78.0,-18.0,872.0,,Sunny
1801,1678,2017-07-18,1759,34,Month 2,-77.0,-20.0,871.0,,Sunny
1802,1677,2017-07-17,1758,34,Month 2,-78.0,-20.0,871.0,,Sunny
1803,1676,2017-07-16,1757,33,Month 2,-78.0,-21.0,871.0,,Sunny
1804,1675,2017-07-15,1756,33,Month 2,-78.0,-23.0,871.0,,Sunny
1805,1674,2017-07-14,1755,32,Month 2,-77.0,-22.0,870.0,,Sunny
1806,1673,2017-07-13,1754,32,Month 2,-78.0,-20.0,870.0,,Sunny
1807,1672,2017-07-12,1753,32,Month 2,-76.0,-16.0,868.0,,Sunny
1808,1671,2017-07-11,1752,31,Month 2,-80.0,-16.0,867.0,,Sunny
1809,1670,2017-07-10,1751,31,Month 2,-78.0,-23.0,867.0,,Sunny
1810,1669,2017-07-09,1750,30,Month 2,-77.0,-17.0,867.0,,Sunny
1811,1667,2017-07-08,1749,30,Month 2,-76.0,-21.0,867.0,,Sunny
1812,1668,2017-07-07,1748,29,Month 1,-79.0,-19.0,867.0,,Sunny
1813,1666,2017-07-06,1747,29,Month 1,-79.0,-16.0,866.0,,Sunny
1814,1665,2017-07-05,1746,28,Month 1,-76.0,-16.0,866.0,,Sunny
1815,1664,2017-07-04,1745,28,Month 1,-78.0,-19.0,865.0,,Sunny
1816,1663,2017-07-03,1744,27,Month 1,-78.0,-22.0,863.0,,Sunny
1817,1660,2017-07-02,1743,27,Month 1,-78.0,-21.0,863.0,,Sunny
1818,1661,2017-06-30,1742,26,Month 1,-77.0,-12.0,865.0,,Sunny
1819,1659,2017-06-29,1741,26,Month 1,-78.0,-18.0,863.0,,Sunny
1820,1662,2017-06-28,1740,25,Month 1,-78.0,-21.0,861.0,,Sunny
1821,1658,2017-06-27,1739,25,Month 1,-77.0,-22.0,861.0,,Sunny
1822,1657,2017-06-26,1738,24,Month 1,-78.0,-22.0,861.0,,Sunny
1823,1656,2017-06-25,1737,24,Month 1,-78.0,-19.0,861.0,,Sunny
1824,1654,2017-06-24,1736,23,Month 1,-77.0,-16.0,860.0,,Sunny
1825,1653,2017-06-23,1735,23,Month 1,-78.0,-13.0,861.0,,Sunny
1826,1655,2017-06-22,1734,23,Month 1,-78.0,-22.0,859.0,,Sunny
1827,1652,2017-06-21,1733,22,Month 1,-77.0,-21.0,859.0,,Sunny
1828,1651,2017-06-20,1732,22,Month 1,-78.0,-24.0,858.0,,Sunny
1829,1649,2017-06-19,1731,21,Month 1,-78.0,-24.0,857.0,,Sunny
1830,1650,2017-06-18,1730,21,Month 1,-77.0,-20.0,858.0,,Sunny
1831,1646,2017-06-17,1729,20,Month 1,-76.0,-19.0,858.0,,Sunny
